hotspot_id,jurisdiction,severity,location_raw,traffic_ps,circle_no_clean,geocode_query,source_file,point_no_in_source,latitude,longitude,geocode_match_quality,geocoded_display_name,geocode_query_used,geocode_query_used_v3,geocode_precision,map_latitude,map_longitude,jittered_for_display,elevation_m,Aug2000_flood_total_mm,Aug2008_flood_total_mm,Oct2020_flood_total_mm,Aug2000_flood_max_daily_mm,Aug2008_flood_max_daily_mm,Oct2020_flood_max_daily_mm,snapshot_date,current_day_rain_mm,cum_rainfall_3day,cum_rainfall_5day,slope_degrees
HR0172,GHMC-Hyderabad,Minor,Aghra Sweet House,Panjagutta,10,"Aghra Sweet House, Panjagutta, Hyderabad, Telangana, India",Minor.pdf,29,17.4254245,78.4517519,full,"Panjagutta, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500082, India",,"Panjagutta, Hyderabad, Telangana, India",ward_level,17.4253021,78.4524521,True,534.6338728880137,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.788544489188391
HR0173,GHMC-Hyderabad,Minor,Lalbangla Near Bus Stop Area,Panjagutta,10,"Lalbangla Near Bus Stop Area, Panjagutta, Hyderabad, Telangana, India",Minor.pdf,30,17.4254245,78.4517519,full,"Panjagutta, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500082, India",,"Panjagutta, Hyderabad, Telangana, India",ward_level,17.4248548,78.4508744,True,534.6338728880137,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.788544489188391
HR0174,GHMC-Hyderabad,Minor,D.K. Road towards Matha Temple near DK Road,Panjagutta,10,"D.K. Road towards Matha Temple near DK Road, Panjagutta, Hyderabad, Telangana, India",Minor.pdf,31,17.4254245,78.4517519,full,"Panjagutta, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500082, India",,"Panjagutta, Hyderabad, Telangana, India",ward_level,17.4248539,78.4517132,True,534.6338728880137,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.788544489188391
HR0175,GHMC-Hyderabad,Minor,Life Style,Panjagutta,10,"Life Style, Panjagutta, Hyderabad, Telangana, India",Minor.pdf,32,17.3553027,78.4734877,full,"life style, Charminar Road, Ward 33 Moghalpura, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Charminar mandal, Hyderabad, Telangana, 500065, India",,"Life Style, Hyderabad, Telangana, India",point_level,17.3553027,78.4734877,False,513.9601391984032,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,1.3843932558961112
HR0176,GHMC-Hyderabad,Minor,Green Lands Starting flyover,Panjagutta,10,"Green Lands Starting flyover, Panjagutta, Hyderabad, Telangana, India",Minor.pdf,33,17.4254245,78.4517519,full,"Panjagutta, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500082, India",,"Panjagutta, Hyderabad, Telangana, India",ward_level,17.426229999999997,78.45092120000001,True,534.6338728880137,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.788544489188391
HR0177,GHMC-Hyderabad,Minor,Hindu Press,Panjagutta,10,"Hindu Press, Panjagutta, Hyderabad, Telangana, India",Minor.pdf,34,17.4254245,78.4517519,full,"Panjagutta, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500082, India",,"Panjagutta, Hyderabad, Telangana, India",ward_level,17.425566699999997,78.4510382,True,534.6338728880137,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.788544489188391
HR0178,GHMC-Hyderabad,Minor,Karmikanagar near chilla,S.R.Nagar,10,"Karmikanagar near chilla, S.R.Nagar, Hyderabad, Telangana, India",Minor.pdf,35,17.4417071,78.4416081,full,"S. R. Nagar, Sanjeeva Reddy Nagar Main Road, Srinivas Nagar, Ameerpet, Ward 98 Ameerpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500038, India",,"S.R.Nagar, Hyderabad, Telangana, India",point_level,17.442266,78.44080799999999,True,546.4216800000268,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,3.6170727713330466
HR0179,GHMC-Hyderabad,Minor,Yousufgudacheckpost near mahmood function hall,S.R.Nagar,10,"Yousufgudacheckpost near mahmood function hall, S.R.Nagar, Hyderabad, Telangana, India",Minor.pdf,36,17.4417071,78.4416081,full,"S. R. Nagar, Sanjeeva Reddy Nagar Main Road, Srinivas Nagar, Ameerpet, Ward 98 Ameerpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500038, India",,"S.R.Nagar, Hyderabad, Telangana, India",point_level,17.441527999999998,78.4420698,True,546.4216800000268,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,3.6170727713330466
HR0180,GHMC-Hyderabad,Minor,Rahmatnagar x road to NIMSME,S.R.Nagar,10,"Rahmatnagar x road to NIMSME, S.R.Nagar, Hyderabad, Telangana, India",Minor.pdf,37,17.4417071,78.4416081,full,"S. R. Nagar, Sanjeeva Reddy Nagar Main Road, Srinivas Nagar, Ameerpet, Ward 98 Ameerpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500038, India",,"S.R.Nagar, Hyderabad, Telangana, India",point_level,17.4424334,78.4418034,True,546.4216800000268,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,3.6170727713330466
HR0181,GHMC-Hyderabad,Minor,Balkampet new bridge,S.R.Nagar,10,"Balkampet new bridge, S.R.Nagar, Hyderabad, Telangana, India",Minor.pdf,38,17.4417071,78.4416081,full,"S. R. Nagar, Sanjeeva Reddy Nagar Main Road, Srinivas Nagar, Ameerpet, Ward 98 Ameerpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500038, India",,"S.R.Nagar, Hyderabad, Telangana, India",point_level,17.441006899999998,78.4416045,True,546.4216800000268,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,3.6170727713330466
HR0182,GHMC-Hyderabad,Minor,Road no 36 Opp Dadus sweet shop,S.R.Nagar,10,"Road no 36 Opp Dadus sweet shop, S.R.Nagar, Hyderabad, Telangana, India",Minor.pdf,39,17.4417071,78.4416081,full,"S. R. Nagar, Sanjeeva Reddy Nagar Main Road, Srinivas Nagar, Ameerpet, Ward 98 Ameerpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500038, India",,"S.R.Nagar, Hyderabad, Telangana, India",point_level,17.442266,78.4416018,True,546.4216800000268,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,3.6170727713330466
HR0183,GHMC-Hyderabad,Minor,Road no 36 (opp Croma ),S.R.Nagar,10,"Road no 36 (opp Croma ), S.R.Nagar, Hyderabad, Telangana, India",Minor.pdf,40,17.4417071,78.4416081,full,"S. R. Nagar, Sanjeeva Reddy Nagar Main Road, Srinivas Nagar, Ameerpet, Ward 98 Ameerpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500038, India",,"S.R.Nagar, Hyderabad, Telangana, India",point_level,17.4413138,78.44160269999999,True,546.4216800000268,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,3.6170727713330466
HR0184,GHMC-Hyderabad,Minor,Road no-31/36 Bus Stop,Reddy,10,"Road no-31/36 Bus Stop, Reddy, Hyderabad, Telangana, India",Minor.pdf,41,17.4202917,78.420463,full,"Kasu Brahmananda Reddy National Park, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, India",,"Reddy, Hyderabad, Telangana, India",area_level,17.4202917,78.420463,False,613.3172799679654,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,7.690157453680669
HR0185,GHMC-Hyderabad,Minor,ICICI Bank Road 36 jubilee hills,Reddy,10,"ICICI Bank Road 36 jubilee hills, Reddy, Hyderabad, Telangana, India",Minor.pdf,42,17.4269433,78.4146125,full,"ICICI Bank, Jubilee Hills Road No 36, Jubilee Hills, Ward 95 Jubilee Hills, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500033, India",,"ICICI Bank Road 36 jubilee hills, Hyderabad, Telangana, India",point_level,17.4269433,78.4146125,False,605.7875073999738,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.2278728420895435
HR0186,GHMC-Hyderabad,Minor,"After Bus Stop near Cancer Hospital towards N.T.R.Bhavan Junction, Banjarahills.",Banjarahills,10,"After Bus Stop near Cancer Hospital towards N.T.R.Bhavan Junction, Banjarahills., Hyderabad, Telangana, India",Minor.pdf,43,17.4177464,78.4399014,retry_success,"Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India",,unresolved,17.4172874,78.4396125,True,580.9438237183992,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.3070119549551524
HR0187,GHMC-Hyderabad,Minor,In between Cancer Hospital towards N.T.R. Bhavan Opp to B.N.Reddy colony gate no.2.,Banjarahills,10,"In between Cancer Hospital towards N.T.R. Bhavan Opp to B.N.Reddy colony gate no.2., Banjarahills, Hyderabad, Telangana, India",Minor.pdf,44,17.4177464,78.4399014,retry_success,"Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India",,unresolved,17.4169274,78.4399914,True,580.9438237183992,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.3070119549551524
HR0188,GHMC-Hyderabad,Minor,Part Hyatt Road no.2 banjara Hills towards Sagar society. Opp to DIESEL Show Room.,Banjarahills,10,"Part Hyatt Road no.2 banjara Hills towards Sagar society. Opp to DIESEL Show Room., Banjarahills, Hyderabad, Telangana, India",Minor.pdf,45,17.4177464,78.4399014,retry_success,"Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India",,unresolved,17.416867099999997,78.4396503,True,580.9438237183992,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.3070119549551524
HR0189,GHMC-Hyderabad,Minor,Kamalapuri Colony Lane beside Indian petrol pump.,Banjarahills,10,"Kamalapuri Colony Lane beside Indian petrol pump., Banjarahills, Hyderabad, Telangana, India",Minor.pdf,46,17.4177464,78.4399014,retry_success,"Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India",,unresolved,17.417207299999998,78.43941,True,580.9438237183992,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.3070119549551524
HR0190,GHMC-Hyderabad,Minor,Road no 10 Banjara hills near Zaheera Nagar infront of new meena bazaar Shop.,Banjarahills,10,"Road no 10 Banjara hills near Zaheera Nagar infront of new meena bazaar Shop., Banjarahills, Hyderabad, Telangana, India",Minor.pdf,47,17.4177464,78.4399014,retry_success,"Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India",,unresolved,17.417489,78.4397682,True,580.9438237183992,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.3070119549551524
HR0191,GHMC-Hyderabad,Minor,Road no.10 Banjara hills infront of Star Hospital Parking place,Banjarahills,10,"Road no.10 Banjara hills infront of Star Hospital Parking place, Banjarahills, Hyderabad, Telangana, India",Minor.pdf,48,17.4177464,78.4399014,retry_success,"Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India",,unresolved,17.418183799999998,78.4397403,True,580.9438237183992,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.3070119549551524
HR0192,GHMC-Hyderabad,Minor,"Infront of MRO Office, Rd.No.2, B/Hills.",Banjarahills,10,"Infront of MRO Office, Rd.No.2, B/Hills., Banjarahills, Hyderabad, Telangana, India",Minor.pdf,49,17.4177464,78.4399014,retry_success,"Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India",,unresolved,17.418252199999998,78.4407519,True,580.9438237183992,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.3070119549551524
HR0193,GHMC-Hyderabad,Minor,Road.No.1/12 junction (Graveyard) B/Hills,Banjarahills,10,"Road.No.1/12 junction (Graveyard) B/Hills, Banjarahills, Hyderabad, Telangana, India",Minor.pdf,50,17.4177464,78.4399014,retry_success,"Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India",,unresolved,17.4183323,78.4406655,True,580.9438237183992,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.3070119549551524
HR0194,GHMC-Hyderabad,Minor,"Near Ayurvedic Hospital, Road.No. 1/13 B/Hills",Banjarahills,10,"Near Ayurvedic Hospital, Road.No. 1/13 B/Hills, Banjarahills, Hyderabad, Telangana, India",Minor.pdf,51,17.4177464,78.4399014,retry_success,"Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India",,unresolved,17.4176456,78.4392489,True,580.9438237183992,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.3070119549551524
HR0195,GHMC-Hyderabad,Minor,Inbetween NTR Bhavan to Jubilee Checkpost (Opp.to Japanese park) GHMC,Banjarahills,10,"Inbetween NTR Bhavan to Jubilee Checkpost (Opp.to Japanese park) GHMC, Banjarahills, Hyderabad, Telangana, India",Minor.pdf,52,17.4177464,78.4399014,retry_success,"Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India",,unresolved,17.418140599999997,78.4395171,True,580.9438237183992,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.3070119549551524
HR0196,GHMC-Hyderabad,Minor,"Opp. to Taj Krishna Junction near Ashania Function, Road. No.1,B/Hills",Banjarahills,10,"Opp. to Taj Krishna Junction near Ashania Function, Road. No.1,B/Hills, Banjarahills, Hyderabad, Telangana, India",Minor.pdf,53,17.4177464,78.4399014,retry_success,"Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India",,unresolved,17.4171272,78.4390536,True,580.9438237183992,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.3070119549551524
HR0197,GHMC-Hyderabad,Minor,Road No.12 near Green Banjara Colony,Banjarahills,10,"Road No.12 near Green Banjara Colony, Banjarahills, Hyderabad, Telangana, India",Minor.pdf,54,17.4208926,78.4430499,retry_success,"Banjara Hills Road Number 4, Green Valley, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India","Banjara Hills, Hyderabad, Telangana, India","Road No.12 Green Banjara Colony, Hyderabad, Telangana, India",point_level,17.4208926,78.4430499,False,565.7836560384081,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,2.769737319930856
HR0198,GHMC-Hyderabad,Minor,Dwaraka turning,Saifabad,10,"Dwaraka turning, Saifabad, Hyderabad, Telangana, India",Minor.pdf,55,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.405529400000002,78.4649484,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0199,GHMC-Hyderabad,Minor,Ravindra Bharathi,Saifabad,10,"Ravindra Bharathi, Saifabad, Hyderabad, Telangana, India",Minor.pdf,56,17.4035798,78.4669039,full,"Ravindra Bharathi, Lakdikapul Road, Red Hills, Nampally, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Ravindra Bharathi, Hyderabad, Telangana, India",point_level,17.4035798,78.4669039,False,526.9537599999521,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,9.399329952766825
HR0200,GHMC-Hyderabad,Minor,Inbetween Iqbal Minar & Old P S Saifabad,Saifabad,10,"Inbetween Iqbal Minar & Old P S Saifabad, Hyderabad, Telangana, India",Minor.pdf,57,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.404754500000003,78.46561439999999,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0201,GHMC-Hyderabad,Minor,Mint Compound,Saifabad,10,"Mint Compound, Saifabad, Hyderabad, Telangana, India",Minor.pdf,58,17.4095603,78.4662848,full,"Mint Compound, Government of India, Khairatabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, India",,"Mint Compound, Hyderabad, Telangana, India",point_level,17.4095603,78.4662848,False,523.0,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,0.8064878846544017
HR0202,GHMC-Hyderabad,Minor,Prasad I-max “U” turn,Saifabad,10,"Prasad I-max “U” turn, Saifabad, Hyderabad, Telangana, India",Minor.pdf,59,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.404255000000003,78.4653111,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0203,GHMC-Hyderabad,Minor,Meekosam Parking,Saifabad,10,"Meekosam Parking, Saifabad, Hyderabad, Telangana, India",Minor.pdf,60,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.4043756,78.46631909999999,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0204,GHMC-Hyderabad,Minor,Danger Zone turning,Saifabad,10,"Danger Zone turning, Saifabad, Hyderabad, Telangana, India",Minor.pdf,61,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.4048832,78.46664129999999,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0205,GHMC-Hyderabad,Minor,P.V.Ghat,Saifabad,10,"P.V.Ghat, Saifabad, Hyderabad, Telangana, India",Minor.pdf,62,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.4043324,78.4654776,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0206,GHMC-Hyderabad,Minor,Mediciti Hospital to LIC Office,Saifabad,8,"Mediciti Hospital to LIC Office, Saifabad, Hyderabad, Telangana, India",Minor.pdf,63,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.405370100000003,78.46552439999999,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0207,GHMC-Hyderabad,Minor,Inbetween Ambedkar Statue and Telugu tally,Saifabad,10,"Inbetween Ambedkar Statue and Telugu tally, Saifabad, Hyderabad, Telangana, India",Minor.pdf,64,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.4044908,78.4656306,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0208,GHMC-Hyderabad,Minor,Hyderabad Collector Office.,Saifabad,8,"Hyderabad Collector Office., Saifabad, Hyderabad, Telangana, India",Minor.pdf,65,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.404851700000002,78.4655271,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0209,GHMC-Hyderabad,Minor,Klk Building.,Saifabad,8,"Klk Building., Saifabad, Hyderabad, Telangana, India",Minor.pdf,66,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.4039778,78.4660221,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0210,GHMC-Hyderabad,Minor,Old P.S. Troop Bazaar.,Saifabad,8,"Old P.S. Troop Bazaar., Saifabad, Hyderabad, Telangana, India",Minor.pdf,67,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.4039427,78.4651572,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0211,GHMC-Hyderabad,Minor,"Sujatha School, Chapel Road.",Saifabad,8,"Sujatha School, Chapel Road., Saifabad, Hyderabad, Telangana, India",Minor.pdf,68,17.3947951,78.4730227,full,"Sujatha High School, Chapel Road, Gun Foundry, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India",,"Sujatha School, Chapel Road., Hyderabad, Telangana, India",point_level,17.3947951,78.4730227,False,520.0073919408119,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.220721653403232
HR0212,GHMC-Hyderabad,Minor,"Endowment Office, Tilak Road.",Saifabad,8,"Endowment Office, Tilak Road., Saifabad, Hyderabad, Telangana, India",Minor.pdf,69,17.4047878,78.4658367,full,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",,"Saifabad, Hyderabad, Telangana, India",ward_level,17.4054268,78.4660833,True,530.5370987103832,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,4.147602198702925
HR0213,GHMC-Hyderabad,Minor,"Narayanaguda concept school, to cafe coffee day",Narayanguda,9,"Narayanaguda concept school, to cafe coffee day, Narayanguda, Hyderabad, Telangana, India",Minor.pdf,70,17.3981159,78.4885006,full,"Narayanguda, Ward 79 Himayath Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500029, India",,"Narayanguda, Hyderabad, Telangana, India",ward_level,17.3974166,78.48897129999999,True,507.0,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.0968482496813856
HR0214,GHMC-Hyderabad,Minor,St no 1 to Vijaya diagnostic centre,Narayanguda,9,"St no 1 to Vijaya diagnostic centre, Narayanguda, Hyderabad, Telangana, India",Minor.pdf,71,17.3981159,78.4885006,full,"Narayanguda, Ward 79 Himayath Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500029, India",,"Narayanguda, Hyderabad, Telangana, India",ward_level,17.398764800000002,78.4888606,True,507.0,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.0968482496813856
HR0215,GHMC-Hyderabad,Minor,"Opp. Blood bank, HP petrol Pump, Narayanaguda",Narayanguda,9,"Opp. Blood bank, HP petrol Pump, Narayanaguda, Narayanguda, Hyderabad, Telangana, India",Minor.pdf,72,17.3981159,78.4885006,full,"Narayanguda, Ward 79 Himayath Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500029, India",,"Narayanguda, Hyderabad, Telangana, India",ward_level,17.398653200000002,78.48912879999999,True,507.0,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.0968482496813856
